step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:
3569,6083.21,-1.1836,-0.114129,11.5281,0.1
3570,6084.8,-1.2609,-0.0902085,11.6286,0.1
3571,6086.69,-1.3767,-0.0625402,11.3662,0.1
3572,6088.93,-1.4943,-0.049313,11.6614,0.1
3573,6091.52,-1.6109,-0.0372476,11.5003,0.1
3574,6094.5,-1.7268,-0.0250742,11.4731,0.1
3575,6097.9,-1.8427,-0.0125628,11.5329,0.1
3576,6101.73,-1.9579,-0.0003439,11.5095,0.1
3577,6106.03,-2.0722,0.0117622,11.4706,0.1
3578,6110.81,-2.1862,0.0241353,11.5234,0.1
3579,6116.09,-2.2988,0.0359847,11.5056,0.1
3580,6121.9,-2.4102,0.0478498,11.4715,0.1
3581,6128.25,-2.5204,0.05965,11.3857,0.1
3582,6134.79,-2.5572,0.0352486,11.5995,0.1
3583,6141.51,-2.5929,0.0396751,11.3429,0.1
3584,6148.43,-2.6294,0.0449598,11.6042,0.1
3585,6155.53,-2.6649,0.0494422,11.3213,0.1
3586,6162.83,-2.7012,0.0547428,11.5924,0.1
3587,6170.32,-2.7366,0.0592911,11.3871,0.1
3588,6178,-2.7727,0.0645675,11.63,0.1
3589,6185.89,-2.8079,0.0691314,11.4266,0.1
3590,6193.97,-2.8432,0.074123,11.4921,0.1
3591,6202.25,-2.878,0.078842,11.4568,0.1
3592,6210.74,-2.9125,0.0836283,11.381,0.1
3593,6219.42,-2.9468,0.0884517,11.4042,0.1
3594,6228.31,-2.9811,0.0933722,11.4588,0.1
3595,6239.27,-3.311,0.246258,11.5351,0.1
3596,6249.97,-3.2715,0.0961835,11.5572,0.1
3597,6260.48,-3.2419,0.0988044,11.4101,0.1
3598,6270.87,-3.2227,0.102656,11.5867,0.1
3599,6281.2,-3.2138,0.107493,11.2902,0.1
3600,6291.59,-3.2234,0.117464,11.5538,0.1
3601,6302.09,-3.2406,0.123845,11.3491,0.1
3602,6312.59,-3.2406,0.118585,11.3491,0.1
3603,6323.28,-3.2699,0.13487,11.3842,0.1
3604,6334.05,-3.2818,0.130741,11.5328,0.1
3605,6344.89,-3.2915,0.132477,11.2886,0.1
3606,6355.78,-3.3009,0.134947,11.5403,0.1
3607,6366.74,-3.3096,0.137192,11.3101,0.1
3608,6377.75,-3.3185,0.139821,11.5693,0.1
3609,6388.81,-3.3266,0.141974,11.302,0.1
3610,6399.99,-3.3425,0.148356,11.3302,0.1
3611,6411.31,-3.3643,0.154578,11.5455,0.1
3612,6422.67,-3.3707,0.150743,11.2718,0.1
3613,6434.07,-3.3771,0.153072,11.5131,0.1
3614,6445.52,-3.3829,0.155103,11.3149,0.1
3615,6457,-3.3888,0.157428,11.5843,0.1
3616,6468.52,-3.394,0.159365,11.319,0.1
3617,6480.07,-3.3992,0.161584,11.6169,0.1
3618,6491.66,-3.4038,0.163506,11.2746,0.1
3619,6503.25,-3.4038,0.163368,11.2746,0.1
3620,6514.86,-3.4083,0.167322,11.545,0.1
3621,6526.51,-3.4122,0.169178,11.3327,0.1
3622,6538.17,-3.416,0.171226,11.5516,0.1
3623,6549.87,-3.4193,0.173066,11.3508,0.1
3624,6561.58,-3.4223,0.174957,11.4722,0.1
3625,6573.31,-3.4249,0.176769,11.3541,0.1
3626,6585.05,-3.4273,0.178643,11.526,0.1
3627,6596.81,-3.4291,0.180298,11.2646,0.1
3628,6608.58,-3.4308,0.182143,11.5573,0.1
3629,6620.36,-3.4319,0.183729,11.3551,0.1
3630,6632.15,-3.4329,0.185505,11.6224,0.1
3631,6643.93,-3.4334,0.187072,11.3848,0.1
3632,6655.72,-3.4337,0.188739,11.5242,0.1
3633,6667.5,-3.4322,0.189585,11.3207,0.1
3634,6679.28,-3.4311,0.191351,11.566,0.1
3635,6691.04,-3.4296,0.192755,11.2903,0.1
3636,6702.77,-3.4256,0.193068,11.2556,0.1
3637,6714.49,-3.4231,0.19513,11.5431,0.1
3638,6726.19,-3.4201,0.19634,11.31,0.1
3639,6737.81,-3.4094,0.193895,11.5544,0.1
3640,6749.41,-3.4051,0.197727,11.3219,0.1
3641,6760.97,-3.4006,0.198897,11.5954,0.1
3642,6772.5,-3.3956,0.199895,11.3324,0.1
3643,6784,-3.3903,0.20094,11.6298,0.1
3644,6795.45,-3.3846,0.201903,11.3008,0.1
3645,6806.87,-3.3785,0.202822,11.6246,0.1
3646,6818.24,-3.372,0.203698,11.3897,0.1
3647,6829.56,-3.3652,0.20458,11.5888,0.1
3648,6840.84,-3.3581,0.20543,11.2991,0.1
3649,6852.06,-3.3506,0.206195,11.5408,0.1
3650,6863.24,-3.3427,0.206916,11.3467,0.1
3651,6874.36,-3.3344,0.207593,11.6402,0.1
3652,6885.42,-3.3258,0.208276,11.3193,0.1
3653,6896.42,-3.3168,0.208875,11.6076,0.1
3654,6907.42,-3.3168,0.214133,11.6076,0.1
3655,6918.36,-3.3073,0.211037,11.4153,0.1
3656,6929.23,-3.2974,0.211535,11.628,0.1
3657,6940.04,-3.2874,0.212139,11.2445,0.1
3658,6950.77,-3.2768,0.212478,11.6331,0.1
3659,6961.44,-3.266,0.212951,11.2386,0.1
3660,6971.96,-3.2429,0.207342,11.3105,0.1
3661,6982.23,-3.2055,0.199485,11.662,0.1
3662,6992.43,-3.1926,0.209591,11.2566,0.1
3663,7002.36,-3.1516,0.195827,11.516,0.1
3664,7012.2,-3.1371,0.206545,11.5875,0.1
3665,7021.85,-3.1073,0.198999,11.7542,0.1
3666,7031.42,-3.0922,0.204915,11.2861,0.1
3667,7040.88,-3.0762,0.204493,11.763,0.1
3668,7050.25,-3.0605,0.204573,11.223,0.1
3669,7059.51,-3.0438,0.204025,11.7516,0.1
3670,7068.36,-2.9752,0.177893,11.4137,0.1
3671,7077.1,-2.9566,0.197511,11.7939,0.1
3672,7085.52,-2.9009,0.178552,11.3879,0.1
3673,7093.82,-2.8814,0.192522,11.7322,0.1
3674,7101.79,-2.8227,0.172384,11.2671,0.1
3675,7109.41,-2.76,0.165894,11.8034,0.1
3676,7116.91,-2.7392,0.181943,11.3259,0.1
3677,7124.3,-2.7175,0.180772,11.6989,0.1
3678,7131.29,-2.6453,0.154675,11.447,0.1
3679,7138.14,-2.6158,0.170113,11.7453,0.1
3680,7144.56,-2.5339,0.14223,11.3737,0.1
3681,7150.79,-2.4959,0.157238,11.761,0.1
3682,7155.43,-2.1558,0.00346545,11.7794,0.1
3683,7159.69,-2.0637,0.0944873,11.7597,0.1
3684,7163.24,-1.883,0.0419188,11.8137,0.1
3685,7166.62,-1.8388,0.0930182,11.2971,0.1
3686,7169.83,-1.7928,0.0885946,11.7752,0.1
3687,7172.57,-1.6558,0.0393225,11.4037,0.1
3688,7174.87,-1.5154,0.0246802,11.8722,0.1
3689,7176.77,-1.3765,0.0120785,11.365,0.1
3690,7178.3,-1.2367,-0.0016432,11.7338,0.1
3691,7179.5,-1.0988,-0.0141238,11.4103,0.1
3692,7180.42,-0.9605,-0.0276335,11.6248,0.1
3693,7181.26,-0.9151,0.005444,11.4104,0.1
3694,7181.94,-0.8236,-0.0217342,11.4218,0.1
3695,7182.54,-0.7773,-0.00789555,11.6761,0.1
3696,7183.08,-0.7319,-0.0117096,11.4517,0.1
3697,7183.29,-0.4564,-0.131071,11.4353,0.1
3698,7183.39,-0.3182,-0.0898123,11.7236,0.1
3699,7183.44,-0.2283,-0.0793681,11.7733,0.1
3700,7183.48,-0.1847,-0.0651158,11.3454,0.1
3701,7183.48,-0.0507,-0.11465,11.8804,0.1
3702,7183.48,-0.0071,-0.0828469,11.4426,0.1
3703,7183.51,0.1665,-0.15229,11.461,0.1
3704,7183.59,0.2961,-0.147798,11.7201,0.1
3705,7183.77,0.4223,-0.159269,11.3749,0.1
3706,7184.07,0.5465,-0.171163,11.7211,0.1
3707,7184.52,0.6671,-0.182116,11.4732,0.1
3708,7185.14,0.7866,-0.194019,11.5973,0.1
3709,7185.82,0.8251,-0.165882,11.3924,0.1
3710,7186.7,0.9405,-0.208652,11.7173,0.1
3711,7187.89,1.0905,-0.238037,11.702,0.1
3712,7189.33,1.1992,-0.232987,11.4293,0.1
3713,7190.94,1.2697,-0.225392,11.4893,0.1
3714,7192.82,1.3724,-0.249228,11.6931,0.1
3715,7194.8,1.4052,-0.225251,11.3619,0.1
3716,7197.06,1.5025,-0.261532,11.5848,0.1
3717,7199.6,1.5966,-0.27046,11.4582,0.1
3718,7202.25,1.6277,-0.249184,11.7147,0.1
3719,7205.2,1.7165,-0.282002,11.4169,0.1
3720,7208.25,1.7457,-0.261955,11.659,0.1
3721,7212.7,2.1096,-0.43328,11.4304,0.1
3722,7216.87,2.0432,-0.255542,11.6155,0.1
3723,7220.85,1.9943,-0.258649,11.4047,0.1
3724,7224.71,1.964,-0.264041,11.6278,0.1
3725,7228.53,1.954,-0.272138,11.394,0.1
3726,7232.38,1.9642,-0.28222,11.6618,0.1
3727,7236.34,1.9897,-0.291885,11.4017,0.1
3728,7240.41,2.0165,-0.296093,11.6461,0.1
3729,7244.58,2.0426,-0.299444,11.4208,0.1
3730,7248.86,2.0692,-0.303339,11.6945,0.1
3731,7253.25,2.0949,-0.306596,11.4427,0.1
3732,7257.75,2.121,-0.310427,11.5536,0.1
3733,7262.36,2.1462,-0.31366,11.3455,0.1
3734,7267.07,2.1714,-0.317266,11.5712,0.1
3735,7271.89,2.1955,-0.320333,11.3146,0.1
3736,7276.82,2.2197,-0.323903,11.5558,0.1
3737,7281.85,2.2428,-0.326895,11.3648,0.1
3738,7286.98,2.266,-0.330388,11.5823,0.1
3739,7292.22,2.288,-0.333252,11.3381,0.1
3740,7297.55,2.3101,-0.336657,11.5729,0.1
3741,7302.99,2.3311,-0.339482,11.3593,0.1
3742,7308.52,2.3521,-0.342758,11.5931,0.1
3743,7314.33,2.4109,-0.364964,11.4328,0.1
3744,7320.24,2.4297,-0.352059,11.5071,0.1
3745,7326.39,2.4813,-0.371579,11.3659,0.1
3746,7332.79,2.5283,-0.375703,11.6341,0.1
3747,7339.45,2.582,-0.385044,11.6079,0.1
3748,7346.18,2.5937,-0.370711,11.4457,0.1
3749,7352.97,2.6052,-0.373084,11.5448,0.1
3750,7359.81,2.6157,-0.375042,11.4457,0.1
3751,7366.7,2.626,-0.377305,11.5892,0.1
3752,7373.65,2.6353,-0.379152,11.3915,0.1
3753,7380.64,2.6443,-0.381254,11.5809,0.1
3754,7387.76,2.6673,-0.390488,11.3169,0.1
3755,7394.97,2.685,-0.391481,11.577,0.1
3756,7402.24,2.697,-0.391749,11.2971,0.1
3757,7409.53,2.6999,-0.389749,11.5586,0.1
3758,7416.84,2.7044,-0.392191,11.3473,0.1
3759,7424.16,2.7043,-0.391693,11.3957,0.1
3760,7431.46,2.7034,-0.392635,11.6504,0.1
3761,7438.76,2.7018,-0.393546,11.4507,0.1
3762,7446.05,2.6997,-0.394486,11.5695,0.1
3763,7453.33,2.6968,-0.395224,11.4385,0.1
3764,7460.58,2.6937,-0.396181,11.4343,0.1
3765,7467.76,2.6799,-0.391861,11.4086,0.1
3766,7474.92,2.6743,-0.395918,11.4765,0.1
3767,7482.07,2.6743,-0.399495,11.4765,0.1
3768,7489.18,2.6679,-0.397629,11.4388,0.1
3769,7496.23,2.6534,-0.394266,11.4473,0.1
3770,7503.13,2.6275,-0.38843,11.401,0.1
3771,7509.87,2.5956,-0.384138,11.4902,0.1
3772,7516.54,2.584,-0.39239,11.5272,0.1
3773,7523.16,2.5717,-0.392165,11.4146,0.1
3774,7529.7,2.5589,-0.391965,11.5502,0.1
3775,7536.18,2.5456,-0.391708,11.3205,0.1
3776,7542.59,2.5316,-0.391293,11.5415,0.1
3777,7548.93,2.517,-0.390852,11.3491,0.1
3778,7555.19,2.5017,-0.390293,11.5785,0.1
3779,7561.29,2.4696,-0.381598,11.5542,0.1
3780,7567.3,2.4528,-0.387264,11.3349,0.1
3781,7573.23,2.4352,-0.386402,11.5639,0.1
3782,7579.08,2.4173,-0.3857,11.3325,0.1
3783,7584.83,2.3986,-0.38471,11.5734,0.1
3784,7590.49,2.3797,-0.383929,11.3146,0.1
3785,7596.06,2.3598,-0.382719,11.5689,0.1
3786,7601.63,2.3598,-0.391859,11.5689,0.1
3787,7607.1,2.3397,-0.382979,11.3389,0.1
3788,7612.48,2.3187,-0.381678,11.567,0.1
3789,7617.76,2.2975,-0.380627,11.2919,0.1
3790,7622.94,2.2754,-0.379195,11.5514,0.1
3791,7628.01,2.253,-0.377961,11.367,0.1
3792,7632.98,2.2296,-0.376336,11.6109,0.1
3793,7637.64,2.1569,-0.350425,11.4266,0.1
3794,7642.18,2.1316,-0.36792,11.5557,0.1
3795,7646.62,2.1063,-0.366444,11.2968,0.1
3796,7650.94,2.08,-0.364454,11.5569,0.1
3797,7654.82,1.9697,-0.320808,11.6005,0.1
3798,7658.59,1.941,-0.351549,11.3975,0.1
3799,7662.36,1.941,-0.363999,11.3975,0.1
3800,7665.9,1.8819,-0.33539,11.4226,0.1
3801,7669.44,1.8819,-0.359971,11.4226,0.1
3802,7672.65,1.7903,-0.315066,11.5121,0.1
3803,7675.74,1.7585,-0.336686,11.5324,0.1
3804,7678.72,1.727,-0.334519,11.5259,0.1
3805,7681.6,1.6977,-0.333318,11.4453,0.1
3806,7684.4,1.6717,-0.332874,11.5331,0.1
3807,7687.12,1.6496,-0.333049,11.5212,0.1
3808,7689.79,1.6335,-0.334655,11.4653,0.1
3809,7692.43,1.6244,-0.337358,11.5337,0.1
3810,7694.97,1.594,-0.326595,11.5111,0.1
3811,7697.51,1.594,-0.339552,11.5111,0.1
3812,7699.9,1.5486,-0.317626,11.5178,0.1
3813,7702.18,1.5086,-0.31654,11.5452,0.1
3814,7704.35,1.4741,-0.316027,11.5188,0.1
3815,7706.47,1.4545,-0.320755,11.4466,0.1
3816,7708.5,1.4252,-0.314657,11.4814,0.1
3817,7710.29,1.3386,-0.283746,11.5649,0.1
3818,7711.86,1.2531,-0.276263,11.4081,0.1
3819,7713.36,1.2243,-0.296675,11.6753,0.1
3820,7714.79,1.1957,-0.294493,11.4847,0.1
3821,7716.15,1.1672,-0.292267,11.5398,0.1
3822,7717.32,1.08,-0.260607,11.4978,0.1
3823,7718.3,0.9904,-0.251182,11.4965,0.1
3824,7719.11,0.8977,-0.241121,11.5436,0.1
3825,7719.75,0.8024,-0.230952,11.5765,0.1
3826,7720.25,0.705,-0.220724,11.4221,0.1
3827,7720.61,0.6046,-0.209787,11.565,0.1
3828,7720.87,0.5024,-0.199098,11.5358,0.1
3829,7721.08,0.4678,-0.222912,11.55,0.1
3830,7721.22,0.3625,-0.184283,11.4983,0.1
3831,7721.32,0.3267,-0.208666,11.6139,0.1
3832,7721.41,0.2915,-0.205532,11.3961,0.1
3833,7721.47,0.255,-0.20149,11.6847,0.1
3834,7721.52,0.2189,-0.198149,11.4765,0.1
3835,7721.55,0.1819,-0.19418,11.7106,0.1
3836,7721.57,0.1451,-0.190653,11.5193,0.1
3837,7721.58,0.0329,-0.149289,11.6371,0.1
3838,7721.58,-0.0814,-0.136978,11.5732,0.1
3839,7721.62,-0.1966,-0.125,11.5108,0.1
3840,7721.68,-0.2353,-0.151612,11.5643,0.1
3841,7721.77,-0.3132,-0.127986,11.6071,0.1
3842,7721.9,-0.3523,-0.13942,11.6121,0.1
3843,7722.08,-0.4306,-0.115694,11.6516,0.1
3844,7722.27,-0.4306,-0.146799,11.6516,0.1
3845,7722.53,-0.5088,-0.107445,11.6511,0.1
3846,7722.87,-0.5877,-0.0989808,11.6272,0.1
3847,7723.27,-0.6269,-0.110627,11.3805,0.1
3848,7723.71,-0.667,-0.105924,11.6639,0.1
3849,7724.27,-0.7466,-0.0817905,11.6588,0.1
3850,7724.95,-0.8273,-0.0728669,11.761,0.1
3851,7725.71,-0.8673,-0.0847132,11.5173,0.1
3852,7726.53,-0.9075,-0.0801595,11.5799,0.1
3853,7727.43,-0.9475,-0.0757657,11.5253,0.1
3854,7728.4,-0.9873,-0.0713721,11.4784,0.1
3855,7729.46,-1.0274,-0.0667284,11.5277,0.1
3856,7730.6,-1.0673,-0.0622847,11.5035,0.1
3857,7731.82,-1.1075,-0.057591,11.5426,0.1
3858,7733.14,-1.1476,-0.0530472,11.5266,0.1
3859,7734.75,-1.2684,-0.008053,11.5755,0.1
3860,7736.68,-1.3893,0.00477165,11.6069,0.1
3861,7738.95,-1.5081,0.0165657,11.3836,0.1
3862,7741.6,-1.6262,0.0289088,11.596,0.1
3863,7744.63,-1.7427,0.0407902,11.435,0.1
3864,7747.81,-1.7818,0.0146311,11.6594,0.1
3865,7751.12,-1.82,0.0190011,11.4699,0.1
3866,7754.58,-1.8585,0.0239003,11.5877,0.1
3867,7758.17,-1.8967,0.0285487,11.4968,0.1
3868,7761.92,-1.9349,0.0333361,11.5457,0.1
3869,7765.81,-1.9731,0.0381427,11.5492,0.1
3870,7770.01,-2.0488,0.0617371,11.5398,0.1
3871,7774.52,-2.1243,0.0702692,11.5212,0.1
3872,7779.19,-2.1618,0.0599001,11.5457,0.1
3873,7784.03,-2.1991,0.0646497,11.5883,0.1
3874,7789.03,-2.2364,0.0694979,11.6292,0.1
3875,7794.2,-2.273,0.0740144,11.4836,0.1
3876,7799.87,-2.3822,0.115165,11.5462,0.1
3877,7805.72,-2.418,0.0905945,11.5227,0.1
3878,7811.74,-2.4534,0.0952012,11.4415,0.1
3879,7817.93,-2.4886,0.0998855,11.4759,0.1
3880,7824.3,-2.5237,0.104617,11.498,0.1
3881,7831.2,-2.6273,0.143691,11.4191,0.1
3882,7838.29,-2.6617,0.120782,11.5782,0.1
3883,7845.55,-2.6947,0.124869,11.2942,0.1
3884,7852.99,-2.7282,0.129783,11.5389,0.1
3885,7860.98,-2.8264,0.166896,11.4152,0.1
3886,7869.52,-2.9221,0.176928,11.3998,0.1
3887,7878.42,-2.984,0.17109,11.4768,0.1
3888,7887.69,-3.0444,0.178052,11.4994,0.1
3889,7897.5,-3.1317,0.199108,11.309,0.1
3890,7907.49,-3.1607,0.180268,11.5748,0.1
3891,7917.66,-3.1883,0.184062,11.2956,0.1
3892,7928,-3.2164,0.18868,11.552,0.1
3893,7938.52,-3.2436,0.192662,11.3708,0.1
3894,7949.57,-3.3233,0.223294,11.4825,0.1
3895,7960.78,-3.3481,0.205488,11.376,0.1
3896,7972.47,-3.419,0.232727,11.4158,0.1
3897,7984.3,-3.4407,0.216938,11.2204,0.1
3898,7996.29,-3.4623,0.220789,11.4772,0.1
3899,8008.42,-3.4831,0.22429,11.3758,0.1
3900,8020.7,-3.5035,0.227922,11.3518,0.1
3901,8033.38,-3.5613,0.250443,11.4031,0.1
3902,8046.44,-3.6143,0.25563,11.2655,0.1
3903,8059.95,-3.6747,0.266467,11.1786,0.1
3904,8073.74,-3.7141,0.263864,11.151,0.1
3905,8087.63,-3.7263,0.256067,11.1565,0.1
3906,8101.6,-3.738,0.258906,11.145,0.1
3907,8115.66,-3.7493,0.261751,11.1354,0.1
3908,8129.79,-3.76,0.264461,11.1246,0.1
3909,8144.01,-3.7701,0.267116,11.1093,0.1
3910,8158.29,-3.7797,0.269766,11.1055,0.1
3911,8172.65,-3.7887,0.27232,11.1013,0.1
3912,8187.18,-3.8124,0.282477,11.0825,0.1
3913,8201.77,-3.8192,0.278306,11.0768,0.1
3914,8216.4,-3.8253,0.280549,11.0702,0.1
3915,8231.08,-3.8308,0.282774,11.0655,0.1
3916,8245.85,-3.8438,0.288996,11.057,0.1
3917,8260.63,-3.8438,0.285718,11.057,0.1
3918,8275.35,-3.8368,0.284136,11.1835,0.1
3919,8290.03,-3.8316,0.286252,11.1793,0.1
3920,8304.71,-3.8316,0.290248,11.1793,0.1
3921,8319.32,-3.8218,0.287259,11.179,0.1
3922,8333.89,-3.8169,0.290637,11.1812,0.1
3923,8348.45,-3.8169,0.294506,11.1812,0.1
3924,8362.98,-3.8118,0.293862,11.1845,0.1
3925,8377.43,-3.8009,0.292352,11.193,0.1
3926,8391.83,-3.795,0.29566,11.1979,0.1
3927,8406.19,-3.7887,0.296764,11.2029,0.1
3928,8420.54,-3.7887,0.301178,11.2029,0.1
3929,8434.84,-3.782,0.299719,11.2087,0.1
3930,8449.09,-3.7748,0.300687,11.2149,0.1
3931,8463.16,-3.7505,0.293292,11.2346,0.1
3932,8477.16,-3.7415,0.300383,11.2416,0.1
3933,8491.09,-3.732,0.301099,11.2488,0.1
3934,8504.94,-3.722,0.30176,11.2647,0.1
3935,8518.72,-3.7117,0.302466,11.2484,0.1
3936,8532.49,-3.7117,0.308441,11.2484,0.1
3937,8545.93,-3.6658,0.287324,11.3067,0.1
3938,8559.28,-3.6531,0.301161,11.2827,0.1
3939,8572.53,-3.6403,0.301661,11.3646,0.1
3940,8585.69,-3.6274,0.302145,11.1261,0.1
3941,8598.55,-3.586,0.288398,11.3044,0.1
3942,8611.09,-3.5416,0.284529,11.3305,0.1
3943,8623.3,-3.494,0.280236,11.4458,0.1
3944,8635.39,-3.4778,0.292914,11.1686,0.1
3945,8647.37,-3.4612,0.292825,11.3535,0.1
3946,8659.24,-3.4444,0.292787,11.3798,0.1
3947,8670.98,-3.4275,0.292771,11.3017,0.1
3948,8682.37,-3.3741,0.274518,11.5446,0.1
3949,8693.63,-3.3559,0.288456,11.1515,0.1
3950,8704.77,-3.3371,0.288005,11.3586,0.1
3951,8715.77,-3.3177,0.287483,11.4082,0.1
3952,8726.39,-3.2577,0.266872,11.1245,0.1
3953,8736.86,-3.2366,0.281941,11.3741,0.1
3954,8746.92,-3.1711,0.259216,11.525,0.1
3955,8756.39,-3.0785,0.240655,11.332,0.1
3956,8765.42,-3.0046,0.242248,11.4019,0.1
3957,8773.99,-2.9272,0.234571,11.6227,0.1
3958,8782.1,-2.8476,0.227155,11.4655,0.1
3959,8789.74,-2.765,0.219078,11.063,0.1
3960,8797.23,-2.7366,0.239286,11.4255,0.1
3961,8804.25,-2.6492,0.20827,11.6835,0.1
3962,8811.12,-2.6202,0.230041,11.1503,0.1
3963,8817.83,-2.5902,0.227936,11.4458,0.1
3964,8824.22,-2.5291,0.21065,11.3812,0.1
3965,8830.46,-2.4975,0.220539,11.6353,0.1
3966,8836.55,-2.467,0.219162,11.1019,0.1
3967,8842.48,-2.4352,0.21668,11.4526,0.1
3968,8848.25,-2.403,0.214502,11.5246,0.1
3969,8853.87,-2.3709,0.212517,11.3449,0.1
3970,8859.34,-2.3374,0.209776,11.7272,0.1
3971,8864.65,-2.3049,0.208078,11.237,0.1
3972,8869.8,-2.2708,0.205164,11.728,0.1
3973,8874.81,-2.2377,0.203372,11.2601,0.1
3974,8879.67,-2.2034,0.200564,11.6258,0.1
3975,8884.37,-2.1695,0.198419,11.3167,0.1
3976,8888.93,-2.1349,0.195746,11.5456,0.1
3977,8893.34,-2.1004,0.193386,11.3361,0.1
3978,8897.47,-2.0304,0.173202,11.2899,0.1
3979,8901.59,-2.0304,0.202217,11.2899,0.1
3980,8905.57,-1.9945,0.185264,11.5931,0.1
3981,8909.4,-1.9588,0.182754,11.3753,0.1
3982,8913.1,-1.9221,0.179645,11.6574,0.1
3983,8916.66,-1.8862,0.177318,11.3167,0.1
3984,8920.07,-1.8489,0.173952,11.6872,0.1
3985,8923.36,-1.8131,0.171879,11.1176,0.1
3986,8926.52,-1.7759,0.168487,11.4903,0.1
3987,8929.54,-1.7382,0.165386,11.5771,0.1
3988,8932.43,-1.701,0.162716,11.3395,0.1
3989,8935.19,-1.6622,0.159027,11.7806,0.1
3990,8937.47,-1.5075,0.0979511,11.7652,0.1
3991,8939.62,-1.4692,0.141416,11.2796,0.1
3992,8941.67,-1.4297,0.137701,11.6537,0.1
3993,8943.6,-1.3913,0.134996,11.2635,0.1
3994,8945.43,-1.3517,0.131232,11.5889,0.1
3995,8947.15,-1.3124,0.128078,11.3926,0.1
3996,8948.67,-1.2325,0.104464,11.3944,0.1
3997,8950.09,-1.1923,0.116921,11.5641,0.1
3998,8951.42,-1.1526,0.113727,11.3483,0.1
3999,8952.66,-1.1121,0.109913,11.584,0.1
4000,8953.81,-1.072,0.106599,11.3544,0.1
4001,8954.87,-1.0311,0.102705,11.6026,0.1
4002,8955.77,-0.9493,0.0786392,11.5865,0.1
4003,8956.6,-0.9088,0.0915636,11.3291,0.1
4004,8957.35,-0.8676,0.0875974,11.5532,0.1
4005,8958.03,-0.8268,0.0840908,11.3872,0.1
4006,8958.65,-0.7851,0.0799533,11.6345,0.1
4007,8959.2,-0.744,0.0764553,11.4159,0.1
4008,8959.7,-0.7019,0.0721963,11.6837,0.1
4009,8960.13,-0.6606,0.0687166,11.4267,0.1
4010,8960.52,-0.6188,0.064646,11.5638,0.1
4011,8960.85,-0.5778,0.0611549,11.3003,0.1
4012,8961.09,-0.4943,0.036052,11.4094,0.1
4013,8961.3,-0.4519,0.048478,11.6847,0.1
4014,8961.47,-0.4102,0.0447931,11.4348,0.1
4015,8961.6,-0.3678,0.040457,11.6657,0.1
4016,8961.71,-0.3262,0.0367801,11.4159,0.1
4017,8961.79,-0.2837,0.0323119,11.6874,0.1
4018,8961.85,-0.2419,0.0285329,11.4511,0.1
4019,8961.91,-0.2419,0.0453738,11.4511,0.1
4020,8961.95,-0.1995,0.0242736,11.6332,0.1
4021,8961.97,-0.1579,0.0205125,11.3798,0.1
4022,8961.98,-0.1154,0.0159602,11.6634,0.1
4023,8961.99,-0.0741,0.0123473,11.3315,0.1
4024,8961.99,-0.0316,0.00763305,11.675,0.1
4025,8961.99,0.0101,0.003778,11.428,0.1
4026,8962,0.0943,-0.0216891,11.4662,0.1
4027,8962.01,0.0943,0.0119437,11.4662,0.1
4028,8962.03,0.1367,-0.00932465,11.676,0.1
4029,8962.08,0.2201,-0.0341747,11.6592,0.1
4030,8962.14,0.2614,-0.0215954,11.3572,0.1
4031,8962.24,0.3034,-0.0262271,11.6191,0.1
4032,8962.36,0.3447,-0.0302494,11.4334,0.1
4033,8962.5,0.3867,-0.0349228,11.6364,0.1
4034,8962.69,0.4279,-0.0389367,11.43,0.1
4035,8962.99,0.5528,-0.0851831,11.6999,0.1
4036,8963.4,0.6356,-0.0769409,11.6209,0.1
4037,8963.85,0.6762,-0.064459,11.3967,0.1
4038,8964.37,0.7177,-0.0693279,11.6865,0.1
4039,8964.94,0.7576,-0.0730567,11.2762,0.1
4040,8965.52,0.7576,-0.0574755,11.2762,0.1
4041,8966.16,0.7988,-0.0784749,11.6603,0.1
4042,8966.86,0.8387,-0.0823642,11.3038,0.1
4043,8968.15,1.1342,-0.214721,11.8153,0.1
4044,8969.26,1.0552,-0.0575489,11.3721,0.1
4045,8970.28,1.0085,-0.0663032,11.677,0.1
4046,8971.28,1.0032,-0.0828348,11.2225,0.1
4047,8972.36,1.0404,-0.104075,11.7464,0.1
4048,8973.53,1.0787,-0.108884,11.3082,0.1
4049,8974.78,1.1173,-0.113423,11.6871,0.1
4050,8976.11,1.1549,-0.11736,11.3421,0.1
4051,8977.44,1.1549,-0.102898,11.3421,0.1
4052,8978.87,1.1938,-0.122945,11.7264,0.1
4053,8980.39,1.2314,-0.1268,11.3297,0.1
4054,8982,1.2703,-0.131846,11.7294,0.1
4055,8983.71,1.3076,-0.135589,11.2804,0.1
4056,8985.62,1.3827,-0.158911,11.1394,0.1
4057,8987.64,1.4203,-0.148381,11.5175,0.1
4058,8989.76,1.4579,-0.15287,11.6078,0.1
4059,8992,1.4944,-0.156827,11.3462,0.1
4060,8994.34,1.5322,-0.161893,11.819,0.1
4061,8996.81,1.5685,-0.165707,11.3918,0.1
4062,8999.38,1.6054,-0.17044,11.7104,0.1
4063,9002.07,1.6406,-0.1741,11.2299,0.1
4064,9004.77,1.6406,-0.160841,11.2299,0.1
4065,9007.58,1.6771,-0.179929,11.7389,0.1
