step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
354,35.4872,0.0326,-0.072383,25.4077,0.311107,0.3108
355,35.4883,0.0322,-0.0560903,25.4568,0.310967,0.3111
356,35.4891,0.028,0.0477459,25.5099,0.309551,0.3111
357,35.4894,0.0198,0.158189,25.5865,0.306864,0.311
358,35.4896,0.0124,0.138799,25.6406,0.304538,0.3096
359,35.4897,0.0115,-0.0364413,25.6539,0.304401,0.3069
360,35.4899,0.0145,-0.142654,25.6947,0.305439,0.3045
361,35.4903,0.0193,-0.19271,25.7556,0.307,0.3044
362,35.4906,0.0177,-0.019445,25.8017,0.306349,0.3054
363,35.4907,0.0056,0.26768,25.8451,0.302279,0.307
364,35.4908,-0.0106,0.383249,25.9063,0.30425,0.3063
365,35.491,-0.0148,0.0605218,25.8889,0.305562,0.3023
366,35.491,0.0043,-0.574312,25.8466,0.301904,0.3042
367,35.4912,0.0141,-0.326164,25.8633,0.305467,0.3056
368,35.4917,0.0221,-0.279983,25.8461,0.30796,0.3019
369,35.4925,0.0281,-0.227807,25.7547,0.309815,0.3055
370,35.4936,0.0331,-0.202335,25.7654,0.311377,0.308
371,35.4945,0.0302,0.0118097,25.7936,0.31028,0.3098
372,35.4952,0.026,0.0481476,25.8014,0.30892,0.3114
373,35.4957,0.0221,0.0411988,25.8293,0.307692,0.3103
374,35.4959,0.0159,0.105145,25.8613,0.305677,0.3089
375,35.4962,0.0159,-0.0622682,25.8613,0.305817,0.3089
376,35.4963,0.0128,0.0223509,25.8877,0.304766,0.3057
377,35.4965,0.0114,-0.0231388,25.906,0.304361,0.3058
378,35.4965,0.0085,0.018224,25.9676,0.303408,0.3048
379,35.4966,0.0077,-0.0382426,25.9872,0.303203,0.3044
380,35.4966,0.0065,-0.0270881,26.0472,0.302814,0.3034
381,35.4967,0.0057,-0.037653,26.0864,0.302569,0.3032
382,35.4967,0.0051,-0.0428773,26.106,0.302384,0.3028
383,35.4967,0.0045,-0.0427011,26.1257,0.302194,0.3026
384,35.4967,0.0036,-0.0343342,26.145,0.301902,0.3024
385,35.4967,0.0014,0.00142463,26.1836,0.301176,0.3022
386,35.4967,0.0002,-0.0252155,26.2029,0.300819,0.3019
387,35.4967,-0.001,-0.0248547,26.222,0.301117,0.3012
388,35.4967,-0.0022,-0.0244928,26.2409,0.301506,0.3008
389,35.4967,-0.0035,-0.0213998,26.2599,0.30192,0.3011
390,35.4968,0.0065,-0.329505,26.298,0.302909,0.3015
391,35.4969,0.0111,-0.185095,26.3169,0.304402,0.3019
392,35.4973,0.0194,-0.287501,26.3113,0.307115,0.3029
393,35.4974,0.0122,0.133148,26.3138,0.304484,0.3044
394,35.4975,0.0081,0.0506715,26.3269,0.303256,0.3071
395,35.4975,-0.0061,0.327637,26.3254,0.30267,0.3045
396,35.4975,-0.0039,-0.11582,26.3426,0.301969,0.3033
397,35.4975,0.001,-0.190191,26.3269,0.301034,0.3027
398,35.4976,0.0052,-0.172555,26.3256,0.302525,0.302
399,35.4976,0.0081,-0.138332,26.3483,0.303414,0.301
400,35.4977,0.0103,-0.120101,26.3721,0.304095,0.3025
401,35.4978,0.0101,-0.0552495,26.3829,0.303978,0.3034
402,35.4979,0.009,-0.0306272,26.4058,0.303609,0.3041
403,35.498,0.0076,-0.0221137,26.4221,0.303159,0.304
404,35.498,0.0061,-0.0189688,26.4437,0.302682,0.3036
405,35.498,0.0026,0.036079,26.4809,0.301528,0.3032
406,35.498,0.0007,-0.00655164,26.4989,0.300963,0.3027
407,35.498,-0.0009,-0.0141709,26.5169,0.301073,0.3015
408,35.498,-0.0026,-0.0109587,26.5338,0.301646,0.301
409,35.4981,-0.0043,-0.010445,26.553,0.302184,0.3011
410,35.4981,-0.006,-0.00992991,26.5707,0.302723,0.3016
411,35.4982,-0.0078,-0.00668328,26.5896,0.303295,0.3022
412,35.4982,-0.0096,-0.00613512,26.6078,0.303865,0.3027
413,35.4984,-0.0114,-0.00558543,26.6266,0.304435,0.3033
414,35.4986,-0.015,0.0441073,26.6641,0.305616,0.3039
415,35.4989,-0.0167,-0.00666849,26.6827,0.306112,0.3044
