step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
343,31.9229,-0.0503,-0.00464044,27.3322,0.3,0.3
344,31.9255,-0.0504,-0.00560032,27.3652,0.3,0.3
345,31.9278,-0.0477,-0.020261,27.398,0.3,0.3
346,31.93,0.0473,-0.505525,27.4143,0.3,0.3
347,31.9327,0.0522,-0.0562659,27.4306,0.3,0.3
348,31.9357,0.0549,-0.0459573,27.3995,0.3,0.3
349,31.9368,0.0323,0.086183,27.385,0.3,0.3
350,31.9368,0.0027,0.128582,27.4244,0.3,0.3
351,31.9371,0.0186,-0.102898,27.4456,0.3,0.3
352,31.9385,0.0366,-0.117909,27.4471,0.3,0.3
353,31.9414,0.0541,-0.119801,27.4637,0.3,0.3
354,31.949,0.087,-0.205052,27.49,0.3,0.3
355,31.9594,0.1023,-0.120907,27.5034,0.3,0.3
356,31.973,0.1163,-0.117942,27.5127,0.3,0.3
357,31.9897,0.1295,-0.117281,27.5249,0.3,0.3
358,32.0099,0.1419,-0.116424,27.5418,0.3,0.3
359,32.0335,0.1536,-0.115895,27.5559,0.3,0.3
360,32.0606,0.1646,-0.115194,27.572,0.3,0.3
361,32.0911,0.1748,-0.113797,27.5869,0.3,0.3
362,32.125,0.1842,-0.112202,27.6027,0.3,0.3
363,32.1622,0.1929,-0.110935,27.618,0.3,0.3
364,32.2055,0.2079,-0.146247,27.6491,0.3,0.3
365,32.2487,0.2079,-0.0713095,27.6491,0.3,0.3
366,32.2944,0.2139,-0.102874,27.6636,0.3,0.3
367,32.3426,0.2195,-0.10234,27.6793,0.3,0.3
368,32.3947,0.2283,-0.120608,27.7106,0.3,0.3
369,32.4496,0.2341,-0.107128,27.7418,0.3,0.3
370,32.5051,0.2357,-0.0865989,27.757,0.3,0.3
371,32.5607,0.2357,-0.0786696,27.8031,0.3,0.3
372,32.6145,0.232,-0.0593143,27.8344,0.3,0.3
373,32.667,0.2292,-0.063183,27.85,0.3,0.3
374,32.7144,0.2176,-0.0163483,27.8967,0.3,0.3
375,32.7549,0.2014,0.0106413,27.9428,0.3,0.3
376,32.7882,0.1824,0.0293366,27.9879,0.3,0.3
377,32.8148,0.163,0.0361377,28.0315,0.3,0.3
378,32.8358,0.1449,0.0341192,28.0743,0.3,0.3
379,32.8512,0.1242,0.0522569,28.1316,0.3,0.3
380,32.8646,0.1157,-0.00665277,28.1605,0.3,0.3
381,32.8764,0.1089,-0.0134854,28.1887,0.3,0.3
382,32.8876,0.1059,-0.0317672,28.2033,0.3,0.3
383,32.8971,0.0971,-0.00059634,28.247,0.3,0.3
384,32.906,0.0942,-0.0293996,28.2614,0.3,0.3
385,32.9143,0.0915,-0.029752,28.2758,0.3,0.3
386,32.9222,0.0887,-0.0285787,28.2903,0.3,0.3
387,32.9296,0.0859,-0.0279044,28.3045,0.3,0.3
388,32.9365,0.083,-0.0267043,28.3189,0.3,0.3
389,32.9429,0.0801,-0.0260034,28.3332,0.3,0.3
390,32.9488,0.0772,-0.0253015,28.3476,0.3,0.3
391,32.9543,0.0742,-0.0240738,28.3619,0.3,0.3
392,32.9594,0.0713,-0.0238702,28.3762,0.3,0.3
393,32.9637,0.0653,-0.00688976,28.4048,0.3,0.3
394,32.9676,0.0622,-0.0206334,28.419,0.3,0.3
395,32.9711,0.0593,-0.0209262,28.4332,0.3,0.3
396,32.9742,0.0561,-0.018643,28.4616,0.3,0.3
397,32.9775,0.0572,-0.0404352,28.4757,0.3,0.3
398,32.981,0.059,-0.0444029,28.4898,0.3,0.3
399,32.9845,0.0593,-0.0369957,28.5038,0.3,0.3
400,32.9884,0.0622,-0.0507393,28.5176,0.3,0.3
401,32.9935,0.0716,-0.0856108,28.5455,0.3,0.3
402,32.9993,0.0763,-0.0633087,28.5592,0.3,0.3
403,33.0058,0.0806,-0.0624079,28.5722,0.3,0.3
404,33.013,0.0846,-0.0619333,28.5855,0.3,0.3
405,33.0213,0.0915,-0.0781857,28.6128,0.3,0.3
406,33.0308,0.0971,-0.0731149,28.6401,0.3,0.3
407,33.0406,0.0992,-0.0561696,28.6534,0.3,0.3
408,33.0508,0.101,-0.0551499,28.6668,0.3,0.3
409,33.0615,0.1034,-0.0587809,28.6941,0.3,0.3
410,33.0724,0.1045,-0.0525873,28.7213,0.3,0.3
411,33.0833,0.1045,-0.0471186,28.7348,0.3,0.3
412,33.0938,0.1025,-0.0366494,28.7754,0.3,0.3
413,33.1037,0.0995,-0.0309292,28.8024,0.3,0.3
414,33.1133,0.0977,-0.0365085,28.8158,0.3,0.3
415,33.1224,0.0956,-0.0345122,28.8293,0.3,0.3
416,33.1302,0.0879,-0.0046136,28.8693,0.3,0.3
417,33.1374,0.0849,-0.0273891,28.8827,0.3,0.3
418,33.1441,0.0819,-0.0266636,28.8958,0.3,0.3
419,33.1503,0.0787,-0.0248872,28.9089,0.3,0.3
420,33.1559,0.0753,-0.0230598,28.9222,0.3,0.3
421,33.1606,0.0682,-0.0028053,28.9485,0.3,0.3
422,33.1638,0.0566,0.0225777,28.9878,0.3,0.3
423,33.1666,0.0526,-0.0144381,29.0008,0.3,0.3
424,33.1689,0.0489,-0.0150277,29.0133,0.3,0.3
425,33.171,0.045,-0.0130662,29.0261,0.3,0.3
426,33.1727,0.0412,-0.0126286,29.0391,0.3,0.3
427,33.1741,0.0373,-0.0111648,29.052,0.3,0.3
428,33.1752,0.0335,-0.0107248,29.0649,0.3,0.3
429,33.1758,0.0258,0.0106924,29.0906,0.3,0.3
430,33.1763,0.0219,-0.00733914,29.1034,0.3,0.3
431,33.1767,0.0182,-0.0074196,29.1161,0.3,0.3
432,33.1768,0.011,0.0118771,29.1416,0.3,0.3
433,33.1768,0.0075,-0.00575015,29.1542,0.3,0.3
434,33.1769,0.0041,-0.00540138,29.1668,0.3,0.3
435,33.1769,-0.0024,0.0117243,29.1921,0.3,0.3
436,33.1769,-0.0085,0.0112519,29.2173,0.3,0.3
437,33.1771,-0.0113,-0.00454472,29.2297,0.3,0.3
438,33.1774,-0.0185,0.0192608,29.2669,0.3,0.3
